run_number,w,t_naturalSubgrade,t_subgradeFill,t_baseAgg,t_baseAC,t_wearingAC,e_naturalSubgrade,density_naturalSubgrade,elasticModulus_naturalSubgrade,poissonsRatio_naturalSubgrade,density_subgradeFill,elasticModulus_subgradeFill,poissonsRatio_subgradeFill,density_baseAgg,elasticModulus_baseAgg,poissonsRatio_baseAgg,density_baseAC,elasticModulus_baseAC,poissonsRatio_baseAC,density_wearingAC,elasticModulus_wearingAC,poissonsRatio_wearingAC,tyrePressure,temperature,saturation,frictionAngle_naturalSubgrade,k_naturalSubgrade,dilationAngle_naturalSubgrade,yieldStress_naturalSubgrade,frictionAngle_subgradeFill,k_subgradeFill,dilationAngle_subgradeFill,yieldStress_subgradeFill,frictionAngle_baseAgg,k_baseAgg,dilationAngle_baseAgg,yieldStress_baseAgg
279,395.2854484,50.01505418,33.66322642,30.49548627,38.79499947,12.81481858,325.8714094,1.66E-09,46.90817541,0.476215303,1.95E-09,86.45150191,0.40105143,2.50E-09,2940.680963,0.213196537,1.06E-09,4451.860755,0.361960337,2.35E-09,1656.752648,0.288361639,89.35643507,49.49502089,0.927601129,23.54688117,0.804615399,7.314562905,3.792378959,31.8265777,0.940352343,5.597496963,5.014801438,41.68085249,0.989852443,24.56164749,5.956574416
279,395.2854484,50.01505418,33.66322642,30.49548627,38.79499947,12.81481858,325.8714094,1.66E-09,46.90817541,0.476215303,1.95E-09,86.45150191,0.40105143,2.50E-09,2940.680963,0.213196537,1.06E-09,4451.860755,0.361960337,2.35E-09,1656.752648,0.288361639,89.35643507,49.49502089,0.927601129,23.54688117,0.804615399,7.314562905,3.792378959,31.8265777,0.940352343,5.597496963,5.014801438,41.68085249,0.989852443,24.56164749,5.956574416
280,341.3755393,58.86800968,35.33950177,34.75459952,31.97103726,12.0292044,353.0700876,1.53E-09,40.60323032,0.411756391,1.83E-09,81.34163577,0.365304268,2.15E-09,2907.701323,0.181770483,1.19E-09,3576.527985,0.355676728,2.27E-09,1859.957672,0.256441427,87.25257261,49.58912428,0.743646906,26.05818398,0.883940915,6.273532037,4.093420641,36.1933392,0.957889604,5.167553671,5.111647723,36.23271323,0.86156423,29.25381657,7.642823682
280,341.3755393,58.86800968,35.33950177,34.75459952,31.97103726,12.0292044,353.0700876,1.53E-09,40.60323032,0.411756391,1.83E-09,81.34163577,0.365304268,2.15E-09,2907.701323,0.181770483,1.19E-09,3576.527985,0.355676728,2.27E-09,1859.957672,0.256441427,87.25257261,49.58912428,0.743646906,26.05818398,0.883940915,6.273532037,4.093420641,36.1933392,0.957889604,5.167553671,5.111647723,36.23271323,0.86156423,29.25381657,7.642823682
281,355.1474853,55.78485809,32.20269426,35.77820319,32.14044418,12.26037761,382.0673135,1.78E-09,40.31519696,0.471923439,1.84E-09,84.27475203,0.369770139,2.57E-09,3034.730325,0.204320552,8.86E-10,3727.138449,0.399581375,2.16E-09,1946.200298,0.345693951,105.5971012,44.57727831,0.961148785,27.53660387,0.959363095,5.758087746,3.24193782,32.47245443,0.916990748,7.144553302,3.085006813,35.46881589,0.847591728,21.72912427,7.344961375
281,355.1474853,55.78485809,32.20269426,35.77820319,32.14044418,12.26037761,382.0673135,1.78E-09,40.31519696,0.471923439,1.84E-09,84.27475203,0.369770139,2.57E-09,3034.730325,0.204320552,8.86E-10,3727.138449,0.399581375,2.16E-09,1946.200298,0.345693951,105.5971012,44.57727831,0.961148785,27.53660387,0.959363095,5.758087746,3.24193782,32.47245443,0.916990748,7.144553302,3.085006813,35.46881589,0.847591728,21.72912427,7.344961375
282,376.8827724,59.41708764,37.36469256,36.11608906,38.57666461,15.90104612,374.8761119,1.60E-09,45.56868476,0.424164455,1.93E-09,90.41801946,0.387372283,2.16E-09,3385.572437,0.219656711,8.61E-10,3509.968171,0.387239067,2.15E-09,1788.396344,0.325784084,89.61620142,40.03201294,0.2015737,24.40446139,0.974386955,3.694473347,2.852572075,35.83996248,0.926545264,5.19931643,5.809374736,39.35589175,0.976050226,24.20845235,6.536763052
282,376.8827724,59.41708764,37.36469256,36.11608906,38.57666461,15.90104612,374.8761119,1.60E-09,45.56868476,0.424164455,1.93E-09,90.41801946,0.387372283,2.16E-09,3385.572437,0.219656711,8.61E-10,3509.968171,0.387239067,2.15E-09,1788.396344,0.325784084,89.61620142,40.03201294,0.2015737,24.40446139,0.974386955,3.694473347,2.852572075,35.83996248,0.926545264,5.19931643,5.809374736,39.35589175,0.976050226,24.20845235,6.536763052
283,354.310408,48.74730597,33.25691623,31.19796752,34.9440174,11.71201469,370.9579958,1.49E-09,44.17560558,0.457898285,1.85E-09,86.42313059,0.371982744,2.26E-09,3103.13096,0.205956501,8.58E-10,3734.429847,0.348470536,2.27E-09,1682.042343,0.341578217,113.2878768,49.24653273,0.069080783,28.94217624,0.831440383,5.741340799,4.04483583,39.11657079,0.956812936,3.631838374,5.022406134,36.25825698,0.785837252,25.06354403,5.32570911
283,354.310408,48.74730597,33.25691623,31.19796752,34.9440174,11.71201469,370.9579958,1.49E-09,44.17560558,0.457898285,1.85E-09,86.42313059,0.371982744,2.26E-09,3103.13096,0.205956501,8.58E-10,3734.429847,0.348470536,2.27E-09,1682.042343,0.341578217,113.2878768,49.24653273,0.069080783,28.94217624,0.831440383,5.741340799,4.04483583,39.11657079,0.956812936,3.631838374,5.022406134,36.25825698,0.785837252,25.06354403,5.32570911
284,319.4798019,49.5274374,30.42212529,30.95730798,32.55318606,16.80433138,301.8067248,1.42E-09,42.60985026,0.47537096,1.75E-09,99.96832761,0.372959943,2.34E-09,2932.436222,0.208673778,9.21E-10,4434.272324,0.315504957,2.13E-09,1761.124448,0.334782467,98.39472247,42.17236832,0.880759257,29.64662994,0.791665978,7.247340808,4.763604314,34.1304244,0.990044064,7.955472255,5.358343667,41.32518725,0.88547107,23.85966027,7.963164444
284,319.4798019,49.5274374,30.42212529,30.95730798,32.55318606,16.80433138,301.8067248,1.42E-09,42.60985026,0.47537096,1.75E-09,99.96832761,0.372959943,2.34E-09,2932.436222,0.208673778,9.21E-10,4434.272324,0.315504957,2.13E-09,1761.124448,0.334782467,98.39472247,42.17236832,0.880759257,29.64662994,0.791665978,7.247340808,4.763604314,34.1304244,0.990044064,7.955472255,5.358343667,41.32518725,0.88547107,23.85966027,7.963164444
285,353.19608,50.31855668,31.00115944,37.13061441,32.30246433,11.99599852,345.2480109,1.68E-09,47.98898243,0.443312984,1.64E-09,96.03268559,0.393073141,2.28E-09,3430.959443,0.218000133,1.20E-09,4294.327103,0.353077048,2.04E-09,1694.182447,0.348068718,86.27948137,45.51086548,0.124492745,20.24209955,0.852267729,6.188821639,3.655485196,31.08736093,0.859029696,4.237177702,6.383178944,44.50072775,0.81811348,25.91000963,5.907915024
285,353.19608,50.31855668,31.00115944,37.13061441,32.30246433,11.99599852,345.2480109,1.68E-09,47.98898243,0.443312984,1.64E-09,96.03268559,0.393073141,2.28E-09,3430.959443,0.218000133,1.20E-09,4294.327103,0.353077048,2.04E-09,1694.182447,0.348068718,86.27948137,45.51086548,0.124492745,20.24209955,0.852267729,6.188821639,3.655485196,31.08736093,0.859029696,4.237177702,6.383178944,44.50072775,0.81811348,25.91000963,5.907915024
286,354.5458809,69.73563558,36.49287279,34.37801192,32.06027497,12.54025088,366.6803038,1.43E-09,41.02212592,0.453322042,1.78E-09,88.20947575,0.394598489,2.14E-09,3785.624914,0.194658294,9.39E-10,3917.041989,0.318450919,2.24E-09,1962.047313,0.269770797,101.8908497,46.22883496,0.893599317,28.58846852,0.896208655,5.489171559,4.171537184,32.57504069,0.850754818,7.189178487,3.490352785,38.08829065,0.825689916,28.52353382,7.843786505
286,354.5458809,69.73563558,36.49287279,34.37801192,32.06027497,12.54025088,366.6803038,1.43E-09,41.02212592,0.453322042,1.78E-09,88.20947575,0.394598489,2.14E-09,3785.624914,0.194658294,9.39E-10,3917.041989,0.318450919,2.24E-09,1962.047313,0.269770797,101.8908497,46.22883496,0.893599317,28.58846852,0.896208655,5.489171559,4.171537184,32.57504069,0.850754818,7.189178487,3.490352785,38.08829065,0.825689916,28.52353382,7.843786505
287,306.2933868,50.43632246,30.66103247,39.54984388,38.6095286,11.7318903,395.646951,1.57E-09,42.25997958,0.403299626,1.99E-09,88.67966856,0.393231031,2.14E-09,2852.424821,0.185563479,9.89E-10,4040.03397,0.375230086,2.34E-09,1966.973004,0.261701402,118.9986148,47.99202307,0.202371131,28.11720436,0.991691965,3.378118288,2.934019647,31.02665247,0.868887208,7.789393989,4.432951845,35.02225215,0.915487169,23.14483458,7.423448286
287,306.2933868,50.43632246,30.66103247,39.54984388,38.6095286,11.7318903,395.646951,1.57E-09,42.25997958,0.403299626,1.99E-09,88.67966856,0.393231031,2.14E-09,2852.424821,0.185563479,9.89E-10,4040.03397,0.375230086,2.34E-09,1966.973004,0.261701402,118.9986148,47.99202307,0.202371131,28.11720436,0.991691965,3.378118288,2.934019647,31.02665247,0.868887208,7.789393989,4.432951845,35.02225215,0.915487169,23.14483458,7.423448286
288,309.101727,66.54757102,31.45358018,39.09947518,37.34911252,12.89246469,325.1306181,1.64E-09,48.96950175,0.422640195,1.81E-09,97.68951799,0.380606786,2.53E-09,3483.011955,0.200843075,9.37E-10,3938.904559,0.302036773,2.31E-09,1667.238804,0.315263275,105.0122791,46.9972054,0.278550962,22.51911224,0.852920779,6.164768331,3.033693487,33.76347951,0.914728448,6.420879756,4.719531806,43.63466409,0.983180113,29.94982969,4.891693498
288,309.101727,66.54757102,31.45358018,39.09947518,37.34911252,12.89246469,325.1306181,1.64E-09,48.96950175,0.422640195,1.81E-09,97.68951799,0.380606786,2.53E-09,3483.011955,0.200843075,9.37E-10,3938.904559,0.302036773,2.31E-09,1667.238804,0.315263275,105.0122791,46.9972054,0.278550962,22.51911224,0.852920779,6.164768331,3.033693487,33.76347951,0.914728448,6.420879756,4.719531806,43.63466409,0.983180113,29.94982969,4.891693498
289,377.5614865,79.97970023,39.63671624,38.86885578,35.84146967,17.18451808,384.0518895,1.76E-09,49.28353282,0.400723247,1.73E-09,93.30000745,0.411639155,2.30E-09,3156.353393,0.195962315,1.02E-09,4273.021295,0.396610491,2.23E-09,1647.558281,0.268330436,98.08923704,42.44171385,0.232319558,29.23082427,0.887535943,6.256459654,3.885608017,36.28185677,0.974396596,5.024368551,4.998491003,42.70747261,0.881993576,27.19407732,6.613191275
289,377.5614865,79.97970023,39.63671624,38.86885578,35.84146967,17.18451808,384.0518895,1.76E-09,49.28353282,0.400723247,1.73E-09,93.30000745,0.411639155,2.30E-09,3156.353393,0.195962315,1.02E-09,4273.021295,0.396610491,2.23E-09,1647.558281,0.268330436,98.08923704,42.44171385,0.232319558,29.23082427,0.887535943,6.256459654,3.885608017,36.28185677,0.974396596,5.024368551,4.998491003,42.70747261,0.881993576,27.19407732,6.613191275
290,394.223263,64.70467947,36.75285133,38.48301891,37.55234611,17.82668206,339.0139613,1.48E-09,45.16704149,0.452628002,1.65E-09,89.86256437,0.363669922,2.59E-09,3150.67747,0.214709606,9.92E-10,4310.710208,0.307003243,2.11E-09,1711.586797,0.321755932,89.07923639,47.38875207,0.335209838,29.85678029,0.781686259,6.033736008,3.684406981,36.22570364,0.85065508,6.546054827,4.427583221,44.08762973,0.873574195,29.40711642,6.844587826
290,394.223263,64.70467947,36.75285133,38.48301891,37.55234611,17.82668206,339.0139613,1.48E-09,45.16704149,0.452628002,1.65E-09,89.86256437,0.363669922,2.59E-09,3150.67747,0.214709606,9.92E-10,4310.710208,0.307003243,2.11E-09,1711.586797,0.321755932,89.07923639,47.38875207,0.335209838,29.85678029,0.781686259,6.033736008,3.684406981,36.22570364,0.85065508,6.546054827,4.427583221,44.08762973,0.873574195,29.40711642,6.844587826
291,309.2276811,47.28640474,39.44570321,35.55673057,37.12481015,17.04056571,382.8045235,1.58E-09,45.67510521,0.438455893,1.71E-09,95.41509578,0.436975318,2.40E-09,3075.911304,0.197191375,1.17E-09,3952.165548,0.343151874,2.08E-09,1657.191089,0.349174044,92.96742946,47.37318226,0.82995459,29.93752724,0.993692408,3.004253602,2.037007089,38.53386601,0.807034217,6.220495448,6.781703558,42.32674851,0.996893625,26.88523586,7.363776081
291,309.2276811,47.28640474,39.44570321,35.55673057,37.12481015,17.04056571,382.8045235,1.58E-09,45.67510521,0.438455893,1.71E-09,95.41509578,0.436975318,2.40E-09,3075.911304,0.197191375,1.17E-09,3952.165548,0.343151874,2.08E-09,1657.191089,0.349174044,92.96742946,47.37318226,0.82995459,29.93752724,0.993692408,3.004253602,2.037007089,38.53386601,0.807034217,6.220495448,6.781703558,42.32674851,0.996893625,26.88523586,7.363776081
292,383.0818467,56.64051475,32.04081271,37.26479272,39.31468464,15.32856311,390.3224062,1.67E-09,41.76215556,0.426065671,1.66E-09,92.63873696,0.412074356,2.46E-09,3033.558342,0.218400229,8.49E-10,4296.667605,0.343053182,2.04E-09,1603.770953,0.263267705,102.229339,41.16461612,0.000684798,24.27748144,0.967138673,7.841337674,3.24434981,34.03715369,0.819429127,4.488569335,3.173441681,38.73782654,0.794956854,25.9323456,7.775392933
292,383.0818467,56.64051475,32.04081271,37.26479272,39.31468464,15.32856311,390.3224062,1.67E-09,41.76215556,0.426065671,1.66E-09,92.63873696,0.412074356,2.46E-09,3033.558342,0.218400229,8.49E-10,4296.667605,0.343053182,2.04E-09,1603.770953,0.263267705,102.229339,41.16461612,0.000684798,24.27748144,0.967138673,7.841337674,3.24434981,34.03715369,0.819429127,4.488569335,3.173441681,38.73782654,0.794956854,25.9323456,7.775392933
293,367.261165,59.74622569,33.12034145,30.51209616,38.83029694,19.76680949,370.7079427,1.45E-09,45.91350267,0.430700583,1.78E-09,85.41584169,0.358940953,2.08E-09,3523.263924,0.192130507,1.09E-09,4346.48944,0.339596997,2.04E-09,1641.320772,0.325694853,115.8486505,40.34112152,0.415793205,22.87852699,0.7809534,7.020200184,3.237233943,37.65904176,0.9886281,6.322716125,4.195040267,35.01404003,0.783492774,21.4909213,7.916231007
293,367.261165,59.74622569,33.12034145,30.51209616,38.83029694,19.76680949,370.7079427,1.45E-09,45.91350267,0.430700583,1.78E-09,85.41584169,0.358940953,2.08E-09,3523.263924,0.192130507,1.09E-09,4346.48944,0.339596997,2.04E-09,1641.320772,0.325694853,115.8486505,40.34112152,0.415793205,22.87852699,0.7809534,7.020200184,3.237233943,37.65904176,0.9886281,6.322716125,4.195040267,35.01404003,0.783492774,21.4909213,7.916231007
294,305.5685115,67.49526237,39.61710203,38.95082833,35.24755618,15.56655376,392.8022255,1.62E-09,40.76084896,0.42148223,1.82E-09,97.95146116,0.377687714,2.03E-09,2960.11306,0.189044846,1.12E-09,4262.815078,0.383673488,2.23E-09,1973.211966,0.333320109,106.6971,49.65851349,0.14219319,22.64337176,0.866893814,7.948937029,3.669829872,30.40945598,0.806120523,5.987697672,5.95145447,42.64539654,0.899713755,20.25633718,6.826604225
294,305.5685115,67.49526237,39.61710203,38.95082833,35.24755618,15.56655376,392.8022255,1.62E-09,40.76084896,0.42148223,1.82E-09,97.95146116,0.377687714,2.03E-09,2960.11306,0.189044846,1.12E-09,4262.815078,0.383673488,2.23E-09,1973.211966,0.333320109,106.6971,49.65851349,0.14219319,22.64337176,0.866893814,7.948937029,3.669829872,30.40945598,0.806120523,5.987697672,5.95145447,42.64539654,0.899713755,20.25633718,6.826604225
295,377.8441589,78.31933679,30.71137753,37.33601056,32.96925806,15.1031102,389.8823967,1.66E-09,49.40943282,0.437271419,1.93E-09,90.4340413,0.429996285,2.49E-09,3710.57652,0.216583816,1.00E-09,3946.405385,0.311512857,2.13E-09,1945.441816,0.270645821,97.16997327,44.84453076,0.614523919,24.44422847,0.938292663,4.097046997,3.714356191,35.04380417,0.943050789,5.406821338,5.991054284,44.76985488,0.920155545,27.35734257,5.349952295
295,377.8441589,78.31933679,30.71137753,37.33601056,32.96925806,15.1031102,389.8823967,1.66E-09,49.40943282,0.437271419,1.93E-09,90.4340413,0.429996285,2.49E-09,3710.57652,0.216583816,1.00E-09,3946.405385,0.311512857,2.13E-09,1945.441816,0.270645821,97.16997327,44.84453076,0.614523919,24.44422847,0.938292663,4.097046997,3.714356191,35.04380417,0.943050789,5.406821338,5.991054284,44.76985488,0.920155545,27.35734257,5.349952295
296,325.4754134,75.20884207,39.58761116,31.8901133,38.99286088,18.80206,344.6946981,1.51E-09,44.75884091,0.467830038,1.73E-09,93.99905564,0.414359482,2.40E-09,3251.343116,0.193382218,8.03E-10,3725.079947,0.349065148,2.39E-09,1815.053175,0.326206495,92.64757897,47.41304893,0.085566509,24.81232298,0.921645822,7.387199432,2.381145648,34.45817567,0.923706463,7.046862216,6.227347196,40.01088514,0.82971126,27.52195789,4.030839202
296,325.4754134,75.20884207,39.58761116,31.8901133,38.99286088,18.80206,344.6946981,1.51E-09,44.75884091,0.467830038,1.73E-09,93.99905564,0.414359482,2.40E-09,3251.343116,0.193382218,8.03E-10,3725.079947,0.349065148,2.39E-09,1815.053175,0.326206495,92.64757897,47.41304893,0.085566509,24.81232298,0.921645822,7.387199432,2.381145648,34.45817567,0.923706463,7.046862216,6.227347196,40.01088514,0.82971126,27.52195789,4.030839202
297,384.2380276,41.24049492,34.15172409,31.5955286,38.11848617,14.42282639,320.8033626,1.41E-09,41.96131555,0.473199472,1.72E-09,84.95292448,0.378897384,2.22E-09,2971.680738,0.20057089,9.07E-10,4318.521711,0.306695835,2.05E-09,1886.921141,0.306156408,117.313343,43.45115127,0.194898878,22.41017481,0.862187952,3.911515703,4.048353527,30.62574675,0.975639809,4.324645389,5.364154142,39.10355249,0.986251254,29.29289913,6.008841011
297,384.2380276,41.24049492,34.15172409,31.5955286,38.11848617,14.42282639,320.8033626,1.41E-09,41.96131555,0.473199472,1.72E-09,84.95292448,0.378897384,2.22E-09,2971.680738,0.20057089,9.07E-10,4318.521711,0.306695835,2.05E-09,1886.921141,0.306156408,117.313343,43.45115127,0.194898878,22.41017481,0.862187952,3.911515703,4.048353527,30.62574675,0.975639809,4.324645389,5.364154142,39.10355249,0.986251254,29.29289913,6.008841011
298,338.6295064,69.30427465,34.82134252,38.75421892,38.46622113,11.1992779,362.6737302,1.57E-09,41.68620115,0.402529241,1.82E-09,86.91205044,0.436464799,2.45E-09,2845.770846,0.18359802,1.04E-09,4289.981132,0.352207798,2.32E-09,1832.479028,0.296641656,91.14728928,43.1170356,0.795867906,20.56061882,0.904785789,4.44606872,4.408188718,34.6434415,0.976989713,4.983870611,3.629710609,44.8727978,0.845241616,29.54855692,5.499371124
298,338.6295064,69.30427465,34.82134252,38.75421892,38.46622113,11.1992779,362.6737302,1.57E-09,41.68620115,0.402529241,1.82E-09,86.91205044,0.436464799,2.45E-09,2845.770846,0.18359802,1.04E-09,4289.981132,0.352207798,2.32E-09,1832.479028,0.296641656,91.14728928,43.1170356,0.795867906,20.56061882,0.904785789,4.44606872,4.408188718,34.6434415,0.976989713,4.983870611,3.629710609,44.8727978,0.845241616,29.54855692,5.499371124
299,369.7191725,60.18378044,34.6915671,31.97108599,39.20882018,10.27474199,316.1799752,1.66E-09,44.38630698,0.419622718,1.77E-09,88.22062262,0.352737816,2.09E-09,3356.631125,0.209703658,8.49E-10,4296.14644,0.30461382,2.31E-09,1932.690409,0.326674313,97.62137625,46.01753416,0.147327981,25.78525302,0.963345194,3.084416698,3.331210755,31.83624361,0.843502754,6.037708926,6.298624964,36.4518976,0.965875045,29.14744317,7.608871074
299,369.7191725,60.18378044,34.6915671,31.97108599,39.20882018,10.27474199,316.1799752,1.66E-09,44.38630698,0.419622718,1.77E-09,88.22062262,0.352737816,2.09E-09,3356.631125,0.209703658,8.49E-10,4296.14644,0.30461382,2.31E-09,1932.690409,0.326674313,97.62137625,46.01753416,0.147327981,25.78525302,0.963345194,3.084416698,3.331210755,31.83624361,0.843502754,6.037708926,6.298624964,36.4518976,0.965875045,29.14744317,7.608871074
300,350.2836861,60.63045371,30.52191887,37.31118074,35.30624025,16.932581,311.5813539,1.51E-09,40.07986658,0.475710391,1.90E-09,98.00632743,0.449241727,2.54E-09,3751.262084,0.202150808,1.01E-09,3850.64614,0.334051734,2.16E-09,1759.184096,0.347752979,101.532004,48.85830035,0.607113527,27.7038515,0.922677957,7.61735107,3.397553472,35.01468217,0.800344237,5.689561798,5.422945274,43.29192534,0.879189266,21.40983208,7.420037151
300,350.2836861,60.63045371,30.52191887,37.31118074,35.30624025,16.932581,311.5813539,1.51E-09,40.07986658,0.475710391,1.90E-09,98.00632743,0.449241727,2.54E-09,3751.262084,0.202150808,1.01E-09,3850.64614,0.334051734,2.16E-09,1759.184096,0.347752979,101.532004,48.85830035,0.607113527,27.7038515,0.922677957,7.61735107,3.397553472,35.01468217,0.800344237,5.689561798,5.422945274,43.29192534,0.879189266,21.40983208,7.420037151
301,361.2513629,66.24825362,37.55832861,36.76284668,31.90177759,10.14959003,389.4228901,1.76E-09,46.42089853,0.432529962,1.90E-09,88.57985513,0.360299653,2.54E-09,3110.174088,0.199620653,8.19E-10,4437.2808,0.351345584,2.06E-09,1968.062619,0.261607208,111.9598527,46.64214953,0.711222052,21.55065448,0.932300291,5.561932737,3.907469458,31.81707787,0.981325446,7.987187354,5.176479898,40.32085233,0.948143915,26.26858012,5.670289733
301,361.2513629,66.24825362,37.55832861,36.76284668,31.90177759,10.14959003,389.4228901,1.76E-09,46.42089853,0.432529962,1.90E-09,88.57985513,0.360299653,2.54E-09,3110.174088,0.199620653,8.19E-10,4437.2808,0.351345584,2.06E-09,1968.062619,0.261607208,111.9598527,46.64214953,0.711222052,21.55065448,0.932300291,5.561932737,3.907469458,31.81707787,0.981325446,7.987187354,5.176479898,40.32085233,0.948143915,26.26858012,5.670289733
302,366.3921562,52.21516758,37.54779443,37.47920303,33.41994136,12.43838692,305.366532,1.78E-09,45.84274773,0.409681565,1.92E-09,93.17372416,0.445772623,2.46E-09,2920.582717,0.206596777,9.75E-10,4319.445463,0.325293748,2.15E-09,1804.782071,0.337865148,97.10476987,42.56463192,0.356553836,28.60769431,0.95274076,6.570175924,2.937074363,38.6119278,0.882866929,6.224149365,4.218612176,38.29024565,0.824668077,28.3503773,7.21068835
302,366.3921562,52.21516758,37.54779443,37.47920303,33.41994136,12.43838692,305.366532,1.78E-09,45.84274773,0.409681565,1.92E-09,93.17372416,0.445772623,2.46E-09,2920.582717,0.206596777,9.75E-10,4319.445463,0.325293748,2.15E-09,1804.782071,0.337865148,97.10476987,42.56463192,0.356553836,28.60769431,0.95274076,6.570175924,2.937074363,38.6119278,0.882866929,6.224149365,4.218612176,38.29024565,0.824668077,28.3503773,7.21068835
303,324.104721,68.34081845,34.1737322,33.75901377,30.21521327,19.42204219,313.0442831,1.49E-09,48.59588594,0.44494328,1.86E-09,90.1755638,0.385549224,2.53E-09,3657.473524,0.204435743,1.01E-09,3667.407956,0.319939046,2.25E-09,1969.915248,0.33187996,99.43445491,44.00047939,0.457682355,20.79140961,0.802709613,4.738911942,2.947504233,38.12426511,0.832107924,6.304153874,3.137406458,35.87166424,0.845346987,28.36469525,4.268080667
303,324.104721,68.34081845,34.1737322,33.75901377,30.21521327,19.42204219,313.0442831,1.49E-09,48.59588594,0.44494328,1.86E-09,90.1755638,0.385549224,2.53E-09,3657.473524,0.204435743,1.01E-09,3667.407956,0.319939046,2.25E-09,1969.915248,0.33187996,99.43445491,44.00047939,0.457682355,20.79140961,0.802709613,4.738911942,2.947504233,38.12426511,0.832107924,6.304153874,3.137406458,35.87166424,0.845346987,28.36469525,4.268080667
304,373.8809154,51.53992474,39.4560294,32.07512861,35.22203085,15.80927623,346.214334,1.47E-09,42.35106699,0.476863905,1.84E-09,86.67499391,0.377415519,2.34E-09,3694.324224,0.216161403,9.96E-10,4127.082348,0.307049629,2.10E-09,1623.513221,0.290020986,111.1548364,45.33651477,0.597081774,26.2872576,0.994714505,3.246756921,2.825647299,33.40839031,0.987268918,5.211233632,6.789183191,43.92347421,0.928628167,22.00235211,5.06594798
304,373.8809154,51.53992474,39.4560294,32.07512861,35.22203085,15.80927623,346.214334,1.47E-09,42.35106699,0.476863905,1.84E-09,86.67499391,0.377415519,2.34E-09,3694.324224,0.216161403,9.96E-10,4127.082348,0.307049629,2.10E-09,1623.513221,0.290020986,111.1548364,45.33651477,0.597081774,26.2872576,0.994714505,3.246756921,2.825647299,33.40839031,0.987268918,5.211233632,6.789183191,43.92347421,0.928628167,22.00235211,5.06594798
305,326.4138163,67.02837273,37.99205165,39.49589337,37.24988835,11.02429267,305.1153325,1.77E-09,45.00533311,0.427718007,1.84E-09,95.95294757,0.352922852,2.13E-09,3445.557909,0.205815122,9.62E-10,4358.117821,0.397023528,2.20E-09,1788.588462,0.34805683,86.49606766,48.35457532,0.138742747,23.71606763,0.911000709,3.355129843,4.152469635,30.62729287,0.816808396,4.395594789,5.324945499,36.85366595,0.975749605,28.93321437,4.468153734
305,326.4138163,67.02837273,37.99205165,39.49589337,37.24988835,11.02429267,305.1153325,1.77E-09,45.00533311,0.427718007,1.84E-09,95.95294757,0.352922852,2.13E-09,3445.557909,0.205815122,9.62E-10,4358.117821,0.397023528,2.20E-09,1788.588462,0.34805683,86.49606766,48.35457532,0.138742747,23.71606763,0.911000709,3.355129843,4.152469635,30.62729287,0.816808396,4.395594789,5.324945499,36.85366595,0.975749605,28.93321437,4.468153734
306,304.2702131,64.9447555,31.93479987,30.55768755,30.58751168,18.25926233,325.7040912,1.42E-09,46.69505311,0.432879602,1.79E-09,82.48199465,0.443185015,2.57E-09,3688.203045,0.195250707,1.19E-09,3761.779194,0.373941013,2.11E-09,1942.288541,0.292932141,98.80484653,44.71314326,0.339360028,20.1013712,0.925051062,4.868422918,4.640527935,38.84961064,0.931379401,3.754244093,4.71308417,42.46154384,0.850719003,29.51696868,4.393956131
306,304.2702131,64.9447555,31.93479987,30.55768755,30.58751168,18.25926233,325.7040912,1.42E-09,46.69505311,0.432879602,1.79E-09,82.48199465,0.443185015,2.57E-09,3688.203045,0.195250707,1.19E-09,3761.779194,0.373941013,2.11E-09,1942.288541,0.292932141,98.80484653,44.71314326,0.339360028,20.1013712,0.925051062,4.868422918,4.640527935,38.84961064,0.931379401,3.754244093,4.71308417,42.46154384,0.850719003,29.51696868,4.393956131
307,376.6472073,52.34728983,31.66872372,31.93371664,32.10616554,18.69550277,392.7704146,1.77E-09,43.32499379,0.428904343,1.67E-09,80.78687527,0.435792604,2.23E-09,3399.604832,0.212231601,8.74E-10,3721.822282,0.349458517,2.05E-09,1737.881106,0.345894294,116.7892128,44.38934991,0.667018256,29.57657621,0.997729799,4.963634758,4.184942029,33.19844171,0.868559903,5.648245319,4.463741216,37.80246078,0.976025236,24.60047595,6.675895088
307,376.6472073,52.34728983,31.66872372,31.93371664,32.10616554,18.69550277,392.7704146,1.77E-09,43.32499379,0.428904343,1.67E-09,80.78687527,0.435792604,2.23E-09,3399.604832,0.212231601,8.74E-10,3721.822282,0.349458517,2.05E-09,1737.881106,0.345894294,116.7892128,44.38934991,0.667018256,29.57657621,0.997729799,4.963634758,4.184942029,33.19844171,0.868559903,5.648245319,4.463741216,37.80246078,0.976025236,24.60047595,6.675895088
308,361.8165741,73.55065675,39.87210045,32.80443521,30.57371717,18.70080542,363.6676622,1.71E-09,48.69998366,0.460106316,1.95E-09,86.16656793,0.390733032,2.11E-09,3366.349787,0.217093475,1.00E-09,4451.594974,0.318531169,2.14E-09,1720.564967,0.279435785,117.5419529,40.59973255,0.228760516,22.95939361,0.87530909,6.394463939,3.335614068,30.31712174,0.870955332,4.802672046,6.381341576,44.05597668,0.783846183,26.58577392,7.412662501
