run_number,w,t_naturalSubgrade,t_subgradeFill,t_baseAgg,t_baseAC,t_wearingAC,e_naturalSubgrade,density_naturalSubgrade,elasticModulus_naturalSubgrade,poissonsRatio_naturalSubgrade,density_subgradeFill,elasticModulus_subgradeFill,poissonsRatio_subgradeFill,density_baseAgg,elasticModulus_baseAgg,poissonsRatio_baseAgg,density_baseAC,elasticModulus_baseAC,poissonsRatio_baseAC,density_wearingAC,elasticModulus_wearingAC,poissonsRatio_wearingAC,tyrePressure,temperature,saturation,frictionAngle_naturalSubgrade,k_naturalSubgrade,dilationAngle_naturalSubgrade,yieldStress_naturalSubgrade,frictionAngle_subgradeFill,k_subgradeFill,dilationAngle_subgradeFill,yieldStress_subgradeFill,frictionAngle_baseAgg,k_baseAgg,dilationAngle_baseAgg,yieldStress_baseAgg
43,337.344231755938,63.2435948523134,32.5766993138803,35.6453511201092,31.5747540976914,15.1156966892879,370.038593202803,1.60768013135885e-09,49.6827419307153,0.417297196810007,1.92093244430606e-09,86.299606859087,0.39581941016937,2.40180914714156e-09,3609.98069680899,0.188688170529869,8.36406751873124e-10,4131.05106727097,0.381998266243884,2.32022606724783e-09,1624.36102550145,0.315012120188198,87.2678234087838,45.0501798673566,0.295491955558724,20.7115782034033,0.881428463131242,6.99707688930049,4.25150386177742,39.1320898926889,0.881999282702807,4.05177252006989,5.87080480102659,39.2262768349229,0.822244065707771,28.2075745025432,6.42655559870575
44,329.569706673578,58.7219720551215,31.0742854263784,30.5067686773274,31.3459442088927,15.305763587952,352.701331692968,1.68573122777688e-09,46.2482859881453,0.449229014082828,1.91790425104943e-09,96.8418873520942,0.390067105474954,2.06616242905445e-09,2984.67879322289,0.208926113475517,8.15617249169029e-10,3704.98900515712,0.34606689072853,2.00743682590653e-09,1756.42726378353,0.324665690105119,86.2168575851186,40.6656987335646,0.593090953287301,27.763023071431,0.965635584579435,4.70369630521717,4.49439321748381,34.1170213825143,0.812842623012025,6.48040260930897,4.68734837938014,35.881370163633,0.957213595988808,21.4081477520656,5.34564956451549
45,344.983401065628,50.4087477758207,36.3396217108713,38.111266254284,34.2355249235226,11.1570079514243,317.187174749318,1.68422375906063e-09,48.5063528773029,0.459932362319641,1.80183136945447e-09,90.6527628314487,0.38709659046079,2.3093747305625e-09,3649.96584495494,0.195678326089553,9.99658490107272e-10,3704.1671875384,0.338995126121383,2.15996613937321e-09,1713.87247945736,0.342538489139189,119.51643484777,49.6073104106913,0.24732406282402,20.5982252568675,0.80651738551544,7.17399223461096,4.35950918545693,37.2978540476658,0.785625150037707,7.21133595818946,6.71205389315357,43.6495387248789,0.998003016955376,21.9971223052477,4.47960414359258
46,311.074028532805,55.9388923699823,39.8707081765223,39.6311113448975,35.1347240540809,19.9789370251809,356.239449521927,1.41153034632196e-09,45.7292773239329,0.425710847697315,1.73010527004939e-09,91.7212045324824,0.36171283015605,2.27138115464127e-09,3426.99177406723,0.186577985616409,8.17598368641913e-10,4060.8475574975,0.332615036747491,2.31760456401306e-09,1772.72801992206,0.315720333745262,80.7947265691195,43.5923100100151,0.711804280833213,26.4390453834487,0.834144227795628,3.3391828848778,2.93916793770637,36.2542349025874,0.941628183752997,5.65325377546167,4.91586349614908,43.7959185685133,0.998922813616829,22.6456172741413,6.39134498473439
47,321.84237705752,60.4917144458581,30.9514904260604,37.6171450774278,39.9475057167988,17.9943665794282,315.638249790376,1.66619555754116e-09,48.8524176459511,0.423798003781145,1.72564450187909e-09,87.4312229008872,0.399327779880881,2.24178915581708e-09,3528.44904605645,0.194996593461157,8.07258056323021e-10,4065.50711244137,0.397021941581615,2.07285716168464e-09,1945.01893390366,0.323334526248547,107.057938720474,41.3620142957445,0.0907675416867186,24.0830814877336,0.841648313188123,6.77561405858084,2.50037124024903,36.7306077217139,0.905851737439563,3.35588092428417,4.90489720441133,37.1631633306089,0.816501282090749,22.17517687056,4.05065304976245
48,342.248977628682,76.5100083195652,30.9494266021896,34.4090609421611,32.3987542230359,11.4368226299439,370.245237559417,1.5473340058383e-09,40.2026924885036,0.469374353433782,1.78263697491517e-09,83.8713047767651,0.360754676556573,2.46339831395413e-09,3719.03026660958,0.213744909972861,1.0724557910427e-09,3800.50215818983,0.397891512587463,2.30176426476082e-09,1683.02722461035,0.290970416118399,106.666102440237,49.0832156560128,0.979587441235633,20.4889207592269,0.830642311514016,6.42558021239428,3.22482599078794,33.3075707497223,0.822026454089573,4.74612346995822,4.99249131040161,37.9434723838218,0.815690137808496,24.6057568631446,6.58355239515205
49,360.467751155167,58.608332812623,38.8224123752768,38.5522389508659,34.1675780667414,13.5918810869775,331.528630408759,1.58359765317882e-09,40.2636979158151,0.417828215999591,1.93420677167586e-09,85.0009566213093,0.358914804115638,2.28404911559293e-09,3690.8864105642,0.206180019097709,1.01256271026287e-09,4028.95060620419,0.351633625685868,2.20737431306379e-09,1986.76964866037,0.319125667092216,96.2238418047471,48.229879260419,0.219866252922112,27.2532956412377,0.966914758930291,4.33500331259669,3.65279285672707,37.8059981101317,0.948384830581523,6.28357074328917,4.14644196897832,35.0360718315317,0.897518885875658,20.3620092867717,6.17012307160251
50,319.986979879224,76.4182185213315,35.2694620506777,33.2667823220788,34.0763045534565,19.7497907241342,351.910273507414,1.66404477986981e-09,48.7561530392556,0.435276595524475,1.78151670865286e-09,90.2613916773819,0.437865023170689,2.03261481889854e-09,3410.9421462287,0.191822402918345,1.12908357670983e-09,3671.8908100352,0.356774331816469,2.11647974114225e-09,1990.85601980741,0.258759772178651,112.869417710142,48.0053289915052,0.162305542559882,22.1905284698196,0.816474681419633,3.45601777184102,3.63897041330178,37.6200506741639,0.853285852162328,5.68297296593267,6.86337927974562,37.5591049490624,0.881735026948134,24.5919048835182,6.84097570608465
51,323.174007469824,78.544434944326,35.450144043149,39.8837930258651,36.7496888194776,18.1974392984875,382.260752285366,1.64927782948932e-09,49.3910911032936,0.457096066840134,1.82423115254379e-09,81.4553680900545,0.383755769754901,2.10569387935947e-09,3556.58277849834,0.215356270890875,8.77505535655056e-10,4326.96207533216,0.308490462075756,2.15468699998902e-09,1769.72316838405,0.260236301091642,113.871026967642,42.4834260009915,0.889359894499799,29.8620117613749,0.868110244441396,3.84126767017032,4.75471510884253,37.8097863995224,0.816946940729404,4.27389749248824,4.09515063823389,43.0821315549336,0.785063621489618,26.8059721054247,5.12416882002978
52,337.796325357876,67.2704205963962,33.0207788024407,37.1959654455562,37.5940923893349,19.3809951093685,373.629669349736,1.68575783463689e-09,43.906305508802,0.473645813978328,1.89881947258195e-09,80.8510526301675,0.351579436688416,2.10482788809224e-09,3784.40434645779,0.200427640562158,1.02385722788248e-09,4318.83027270784,0.39761517557743,2.19186678246927e-09,1874.56624050501,0.272264688132255,107.950371574565,44.3690704930545,0.151542926388,20.100086706084,0.824497372477118,7.01891505457032,4.54638080566796,39.9400743094224,0.890653087078893,6.7950977383542,4.03935109735958,40.5841885903946,0.830943044921428,29.2663490252774,7.82460211310129
53,396.530099324142,74.2385243974538,32.4190477778971,39.0439297948974,34.659663230094,13.8146563215558,337.138551712054,1.75457675216361e-09,42.5098520539911,0.421670580452198,1.71466282123126e-09,96.7237154418588,0.422797243892747,2.52676230998767e-09,3739.37455254005,0.218536795390094,1.05817600638171e-09,3975.95586483447,0.380530998627768,2.2153478094316e-09,1807.66585002362,0.253664895845471,84.0498264678392,43.8498072243655,0.195093825691757,21.0551186959947,0.937997473734187,6.17470642493263,4.09493119870779,31.5839042344877,0.884087741361556,6.60226141976758,3.63070739641435,35.8859533111812,0.941348924449762,24.3480102997666,6.63980041395947
54,373.72902689533,76.1355732016405,33.4161309248033,30.1656839953959,33.4459682187852,15.7831316344482,343.738297699925,1.43713422015269e-09,43.9329697105186,0.443698769378704,1.90692406666313e-09,98.4333356582051,0.426613692699,2.16595535223086e-09,3651.34191089444,0.21632773041526,1.03553734696256e-09,4218.81777838921,0.355563446964817,2.03661587945345e-09,1770.28802137729,0.340861411601028,92.8853900619596,45.4020772577097,0.480703846869318,21.6506913546453,0.873171609183254,4.16565432139686,4.2746094306665,30.0299351485423,0.952592899608632,7.14586593395304,6.61988885745249,44.7077379394092,0.951002633561653,22.1145769697323,6.27506528892784
55,346.246044192921,43.2930992850736,33.8458464174689,35.5266345043271,30.1404385447701,12.0885919214453,317.870904103111,1.56247215536048e-09,49.5102370953156,0.421703449392276,1.61944352526265e-09,98.2115146010693,0.379974313054616,2.06763944287626e-09,3343.05691945202,0.217796614175564,1.09787221347108e-09,3724.31204713717,0.391402435456487,2.27250456685228e-09,1637.51744404793,0.294795640392179,115.394628998903,43.4724687346911,0.45128807041016,22.7701670027592,0.992800730868747,5.37840279024746,3.58603256246374,30.912394241188,0.806432483833863,6.32505029743888,5.04218448548041,44.3288080126821,0.854641883746264,22.1375858890881,6.53412491209896
56,324.742150253651,72.5218478648398,39.5999869398632,31.5150552026946,37.7261122769278,12.0211530247985,315.43710809118,1.62187580987299e-09,47.2414566160988,0.448377269494665,1.70837773619783e-09,93.4837870976576,0.43715010587017,2.0876927992621e-09,3363.27366804436,0.198598119510334,1.17354362471222e-09,3640.09017192847,0.342367569432611,2.23989669981564e-09,1681.63418936963,0.332105860182467,110.681552882256,46.71444855648,0.656497798256291,25.3410922081214,0.935717558150452,3.4211978212678,3.37727541677923,37.530331479551,0.9668046192984,5.96579049366511,5.56364019016645,41.281076838172,0.864903695775183,27.6173794781059,6.86306209588478
57,300.852628301267,60.6194927244675,33.4424720350718,39.6502142162856,38.3927295828026,15.3274487613748,343.246913860862,1.43711180952046e-09,41.0642218957341,0.450162114818365,1.76510577928553e-09,86.3754390278324,0.382748243282943,2.19012052493349e-09,3176.66413387106,0.209568008804177,1.04470511988862e-09,4382.73771826908,0.369550978884282,2.24771282642793e-09,1666.53347478151,0.32701333596271,85.8629510553537,40.7285771119414,0.234602582267887,29.3860567893025,0.837765538943429,4.18828258093905,2.69283558691433,31.6521919446257,0.886888379428336,7.04383316011958,5.317942748396,36.07975396466,0.92842130623839,21.7885375756486,6.70441000844759
58,347.566380290436,53.9266388752598,36.585430222226,39.3061657711131,38.4875345328924,16.006183835603,303.337193846148,1.77599568188974e-09,41.4072826654474,0.451367342308357,1.71179335301312e-09,86.5438426622399,0.376884112718614,2.45280197992177e-09,3627.11769771686,0.217049682055856,1.12376658610955e-09,4135.37744202956,0.325229191902437,2.37053749195482e-09,1944.80216328481,0.340410147880229,119.876945849106,46.3617020101742,0.292349167200645,29.9540117642512,0.894163072066808,7.10420629354798,2.57272527052047,39.218239817568,0.948295800993845,7.70679185015192,3.42658422003275,35.915324188443,0.997965443782138,26.7309805612524,4.61865833629886
59,381.888800414142,67.8579965631983,39.7098150424834,38.6292409905571,36.8643841716991,19.1744850051105,398.749699781524,1.68964045610964e-09,47.8807493647664,0.461581776353175,1.61662270195205e-09,81.0014079011455,0.372320362676941,2.51978788008434e-09,3307.87655033186,0.201139754663693,1.1374523144908e-09,4174.94410522872,0.341295226314188,2.20782728256801e-09,1772.90281353724,0.34036678276362,86.3184153350215,49.4007025761305,0.00923664310301631,23.531817116116,0.922640166389357,4.41535333392778,2.19810317871605,33.5568894449975,0.970411708906117,3.60615905278202,4.16207145460153,37.1729859146751,0.94406815576732,29.5493144243383,4.88947408138708
60,310.271930447066,60.1852507518187,31.5189730920997,36.8651656032292,34.6653580027193,11.1322786884325,353.570723287907,1.69296316226974e-09,45.1903711823919,0.449184210973642,1.71557014817138e-09,89.8364872440042,0.352310320145675,2.07795447802202e-09,3099.10275716693,0.210304218800101,1.16203125701267e-09,3892.71708407618,0.380358626309136,2.38537146332653e-09,1900.1200375992,0.28918727545572,84.384237726522,40.7595716892527,0.0312172407252129,28.2465948432033,0.843935731230164,6.1941041576216,3.5031597309255,32.0454406186506,0.994845039159649,4.61785497559833,4.01211227584483,40.0435353834064,0.836075643211457,21.8971028159391,4.59649298677469
61,340.546648694046,51.9105656464973,38.2804286468085,32.6041120211458,34.4965417899062,13.4598997175479,305.65744391322,1.69088579623856e-09,40.3869870576548,0.407075626993951,1.76858518029987e-09,83.2622505667439,0.395329283008499,2.2610366678538e-09,3574.90729901184,0.202687670223501,1.152678175107e-09,3824.85683245739,0.374704489362224,2.37292596096996e-09,1685.93950682745,0.324958084447571,87.191919038875,47.6247971349607,0.129009102557168,25.8511216859853,0.794714143294794,3.92920086079615,3.40578897942269,33.4205340867249,0.837475269246188,3.14498275903181,5.69802692956582,41.7174529985703,0.9033662247894,21.8065794617431,5.18691166795788
62,310.887832572647,41.8425830219021,32.4427364555266,36.1668252120902,37.8837374135625,15.7434892322519,362.504097387742,1.52874138979638e-09,40.6611695186653,0.456743787951954,1.87898550510725e-09,91.9654631346361,0.374201053104009,2.28848992672011e-09,2910.0827491055,0.193522379524171,8.75879802813985e-10,4053.86301094589,0.38482391808998,2.30780348492072e-09,1965.75540303359,0.29809424456304,96.2477073949326,42.3265119047667,0.748536698002244,24.6382292938743,0.820992456878993,3.67838423993047,2.60517353582606,39.7612749357838,0.796655111155098,3.30336326921759,3.27029227644305,36.384614419662,0.787660174503731,28.6858448941291,6.84023095056936
63,340.225391804338,48.0284566417916,33.7240740043325,35.5602803756263,31.8721146905852,16.9143943069226,347.479709008945,1.54233320028826e-09,48.9595829691715,0.431968911992187,1.99871058206686e-09,82.8549720962413,0.424410216609069,2.15444213491579e-09,3537.31529843113,0.194912497107079,8.40053008359274e-10,3524.84587247627,0.321159906120944,2.06806443335767e-09,1606.22146130195,0.306906173631057,83.0042830058242,42.4853729784186,0.13781147845219,26.1563600402774,0.79940204004646,7.97351385346583,4.64056189599697,39.0506120046828,0.833346695187774,4.42058565127282,3.95061500943648,37.7400646212511,0.817202312509464,20.5795510976526,6.10712620382691
64,348.826141435256,55.7848199264303,33.1280386512728,31.3116458375079,33.8010814300979,16.4058398276509,305.162043547629,1.77232483871878e-09,48.9440247116789,0.479142021165082,1.98238948525621e-09,82.7119763120514,0.381717696401741,2.16106341102477e-09,3150.5616129534,0.204262784165388,9.89316777049137e-10,3536.45499912356,0.322380874638734,2.38440161421601e-09,1898.42771612368,0.267185841338711,91.7587752631578,46.2008894207025,0.469875075308836,21.532169369926,0.815546367207457,5.91739113852737,4.8170588819667,31.2161478849282,0.968369217551923,3.41852988579066,4.43947887732911,41.5317839258081,0.946264443969647,28.3762921927025,6.77406317212883
65,312.79870959636,62.6607334954323,38.2309248947717,38.3015729968374,34.1838080714406,17.0696605641223,339.862635798228,1.51851411455288e-09,43.4457824924179,0.47921430705605,1.92037799233239e-09,96.6955423365554,0.444320525023354,2.4911489073383e-09,3036.33558723522,0.19619867997896,1.02253088198549e-09,3674.22790300306,0.357472426190028,2.31519900478964e-09,1719.73605041682,0.302213070669258,108.977967898651,47.0903083355026,0.191823073304363,22.5326924154439,0.807962612880208,3.8955781160641,3.78052217910563,36.9095587328596,0.856247590290349,3.14784032235462,6.40822037690775,42.6952636177091,0.961177624945734,23.3328476771245,4.17810920282787
66,377.856347311931,65.328623446978,30.1310805035051,35.3700301754909,33.8703450703508,10.3966185225831,389.081331562282,1.70422948914553e-09,45.1366514338102,0.41484459718081,1.95926631679602e-09,93.3243624055827,0.417527260727448,2.31993862140318e-09,3072.9507963703,0.195115511540892,1.14428865775274e-09,3840.56562727601,0.389241419061658,2.10127677800494e-09,1936.26200907577,0.304016740195348,105.848096014346,41.1365862285063,0.980282498415962,22.7648304632943,0.813931311425892,7.99067702945361,4.19292776279899,34.9429837195144,0.896861486370726,7.00097674487117,3.21712047228747,42.9132746045789,0.936601015008827,20.8128857975689,7.58686426424252
67,343.445008773813,51.0641343872831,34.6808954420686,33.6897219081822,33.4160276229292,17.4452924720484,398.346174488777,1.54397367941379e-09,40.3213705885741,0.44244664026177,1.91651607284765e-09,87.064575633093,0.361873240674879,2.28512719379658e-09,2886.21114197361,0.197999288660563,9.84125546050607e-10,4292.86434451207,0.306848677367664,2.0215195418025e-09,1799.94682243364,0.318019145563739,110.824752267748,44.6399769042033,0.528242258625624,22.0901873153249,0.787686739597106,6.37505436638176,4.76983120288872,38.4022381221769,0.91385217814944,4.06000810477558,3.6146076057479,38.0240572274376,0.851590137678336,27.1986783077299,6.33444551486614
68,351.014927198738,76.2671386790678,33.8055143935391,30.9729169667705,32.5703137603075,15.9954284516742,305.931369281696,1.64662733282095e-09,42.9565870329814,0.447132751164968,1.89887227488916e-09,96.7136707783676,0.425546377562099,2.23696128122126e-09,3753.30482807625,0.194801339896944,8.85655833013339e-10,3659.86591838435,0.318382723089806,2.01420352426455e-09,1740.67442895525,0.325929103264543,105.537007255856,40.1254715394411,0.611232920406696,23.3562440715887,0.881540180340296,4.80786100547006,3.7746776824975,31.4769534010186,0.838433364377968,6.20946723834029,5.97195306725874,39.5279498299252,0.938504784489858,22.6924905135516,4.63788745513281
69,349.081050311204,59.2339087823963,33.1514170231476,36.0209935312785,38.9588359569809,15.3371533764554,350.162444291868,1.77901000678598e-09,49.3123586348182,0.414781168320615,1.94719580415632e-09,93.8836875100132,0.404157539888513,2.33848235314837e-09,3557.12408091582,0.183917281486837,9.18440500616327e-10,4376.72734474162,0.386587033332834,2.27055852675579e-09,1975.9342906219,0.290619553335362,86.7633999249859,41.8872186140898,0.724273183193066,25.2126632153523,0.850612499913579,4.1584150991349,2.99626057846265,34.8697167077921,0.902057328921371,3.40146591986053,4.56159454581106,39.3291203134887,0.897933376615898,23.9189945895387,5.99878238874193
70,314.368430664571,43.1036366862731,35.3817363801463,34.1483389411924,37.1775338214372,18.5009449597998,360.658083031487,1.47128236513512e-09,43.7187810276461,0.438832699981782,1.85879606094914e-09,83.9120276207691,0.419619489757392,2.0385470889625e-09,3465.28053639694,0.210936353429199,1.00596589567653e-09,4235.26977827846,0.304726064087148,2.13501154337158e-09,1811.57472368389,0.309142618107242,106.586436740275,40.1087574107343,0.946642416386756,20.7941053689367,0.924594826991471,7.82806845331759,2.15988747122943,31.451588284623,0.860648630781002,7.29052926413453,5.77591937486725,36.9248698336573,0.995409878456866,23.9173889444992,4.62794769862774
71,341.296307076856,69.0522168566138,31.4943350904697,33.4988602581613,38.6174503969911,11.4547112156409,357.731819526935,1.72444621225448e-09,49.7292797018825,0.411561421055084,1.69693808703715e-09,90.2588673765049,0.406792689594571,2.09242122636647e-09,3211.22980431857,0.209178077634124,9.04628491934822e-10,4331.42346675238,0.352711138700775,2.08245275021411e-09,1634.66862114648,0.34202559366974,84.2366568380724,47.6237722281862,0.371885723969832,24.4578826053624,0.880863720192659,4.22563257399892,2.59055781490624,37.0559973482273,0.791428353761261,7.16909179915113,4.60626727771103,37.0516566569057,0.882074642339351,24.3821963627674,4.90592812060068
72,315.256964663993,65.3014431156043,37.8410966529748,30.586883125814,39.538597648877,18.5991233653359,380.191589648958,1.4714937594459e-09,46.3630236431932,0.409128166005141,1.81399496698572e-09,91.3748643026878,0.367220568891641,2.46033192585002e-09,3796.61491198865,0.217724752263108,8.77803638145768e-10,4478.51476141514,0.34221852419931,2.03366502132188e-09,1761.40936880927,0.306493841134429,118.733909675643,45.6669360415203,0.761069439788238,28.5035181581642,0.856064286512909,4.44818702985846,3.87200408138427,37.8826742449452,0.951177507283518,6.1942714693744,3.87774988280257,41.2430429156431,0.890458665637747,22.2719842345377,6.23716143488556
73,342.077200448036,57.1653937587618,33.7809924923906,36.0492019542351,37.365922745141,14.4711123365406,359.747521982794,1.46117541912541e-09,45.8114435133612,0.411814084865071,1.66564100250999e-09,90.3420601868914,0.444441282601103,2.50708887063027e-09,2960.51907608867,0.18393676015713,8.39916184167701e-10,3506.58193184927,0.337558599558819,2.0928190095354e-09,1944.63880991525,0.271664224469352,98.5328687042969,49.373640183114,0.46120252244435,23.7508127706995,0.857510203182545,6.10863420899567,3.43002280643084,34.7916187858736,0.93490031206099,6.7226695803932,4.31834556893479,43.2767575552329,0.872691272433782,23.5806794115479,4.77541035386033
74,330.157440174505,63.0064725957124,37.4893863726131,39.2422005183121,37.1085689007641,17.3791769049697,336.222939950408,1.58861280981095e-09,42.9382500437094,0.438678682659197,1.9720071171836e-09,95.2094593217978,0.395496202849995,2.47271578550944e-09,3099.30357874863,0.205620076450861,1.03179872278236e-09,3567.95248868318,0.316441815635332,2.20232002740269e-09,1731.65093113344,0.289404443966656,83.943926609199,40.4440651049476,0.696577960339341,26.7106109025544,0.962408974713859,3.84655356077122,4.51874772878013,33.7024146187344,0.852475197549273,4.64492968722965,3.63898901446095,42.7509262411304,0.941260423740238,26.9624339966701,7.42022658926421
75,394.584616640293,73.9888920568269,33.6246366692485,35.5492632195737,31.0332042971482,17.1924215198192,309.055224013419,1.48442210381798e-09,44.7970446831933,0.429864820818277,1.73934983207478e-09,85.6042574063501,0.406881654039802,2.54001741779176e-09,3113.31115449918,0.198063780469774,1.15888404873222e-09,4404.05194297198,0.364416918619823,2.10711161126867e-09,1921.20327894609,0.303282981067712,111.753506406175,45.0111176753866,0.976806552712526,20.6755615039218,0.891817997817032,6.1488513988211,3.76991313049573,39.856984704177,0.951936994848157,5.91111527380085,4.84259880068138,43.5020105837015,0.799284305049325,24.1014448792512,5.23078664555426
76,372.888902571951,42.4287199274032,36.1705060636409,30.9874179564559,38.0143721914821,10.845328377435,348.764145970666,1.53279201763767e-09,42.0567385575173,0.469922986458937,1.97029620255043e-09,84.223514325105,0.358492093029203,2.04196466615368e-09,2888.96837896093,0.21414231424173,1.00419170752308e-09,3862.78822878722,0.334636006511101,2.30057115022893e-09,1878.38146446507,0.33625318233076,89.3485932068666,40.7480662209507,0.00293344954189145,26.3528018353119,0.954950782036437,5.83705456331877,3.59343620021335,36.0935456474154,0.927562409921241,6.82797700597327,5.98836289249207,36.6102530721803,0.994104870939593,21.5229914740723,5.88707532958153
77,395.376540708229,79.1246825323488,34.8652563440607,35.2754761258512,33.1858173277699,16.3903863436596,325.323278383703,1.41151567866254e-09,43.7011468939914,0.428202693751235,1.65979926171702e-09,97.3750056655645,0.358543189667193,2.23749854195891e-09,3480.89822871067,0.2125989382544,1.05624271106337e-09,4382.33721589172,0.341681605273633,2.26084916427797e-09,1849.90352637901,0.329975515264001,108.835221325792,47.3609474663606,0.100826516024093,22.2865271076326,0.824941019878813,5.43620405257534,2.53545023474784,34.307790158294,0.996447212429999,5.09120680406245,4.31381321822518,37.6279963477278,0.953680865660748,22.4345137609239,7.01498214844719
78,312.302217695321,43.3360469365127,32.6865794758639,30.5858560701422,32.0983978338509,17.3390265836198,361.741027954718,1.44044717559717e-09,45.0417507173891,0.419767151857568,1.9823077483395e-09,98.8838142468928,0.387902105192949,2.42585926181399e-09,2886.30053790645,0.203179216468908,8.69652021674851e-10,3933.41869295146,0.385606960022704,2.31473120364957e-09,1632.14417316646,0.276216930063766,113.081253824582,47.2687608072123,0.333041100810543,20.1185999662032,0.991098517251123,5.33639457155418,3.92996423728796,35.8937078705821,0.85646340866567,6.88821870495704,4.05796839111409,43.3581805150604,0.952539848645095,28.3875442128179,4.40357940439667
79,321.046004506159,46.7302926787003,38.4660229311112,33.0005655226125,33.1129424990882,12.9148830176564,348.006569778106,1.78240541444849e-09,46.5747093957649,0.403476214646257,1.77794132774284e-09,83.5416294632747,0.430058064394906,2.16472064351274e-09,3028.11177824347,0.182237897851443,8.48078358049039e-10,3531.8281498285,0.32224085030736,2.18195719455117e-09,1841.83508652917,0.265099699780146,101.371107242948,40.0383967269946,0.5107309787596,22.126303601051,0.831597194774069,7.90964030093532,3.3784895167007,32.7001479650603,0.916552502973278,3.25671007302941,5.72030766076444,35.6768587464279,0.839460522133393,21.868494281175,7.4071270027844
80,358.418977031164,68.2494636898208,31.2068970392058,38.1097488200374,36.3177498772184,11.4156628432007,309.557610540856,1.59426646390707e-09,46.0325713849237,0.407263478599505,1.71131811033694e-09,87.2329198193555,0.448705273832421,2.44456005980842e-09,3323.85662386088,0.216140551373745,1.01599140978086e-09,3540.01107045749,0.359630589829948,2.33731610302517e-09,1666.85916632023,0.297003797927152,101.934848651639,47.8664377982347,0.110166968297491,23.7612154213157,0.825612962808073,7.11968825441719,4.36772737499307,36.1296431683823,0.907803477335876,6.84739566091154,3.37573317005752,40.5546231155955,0.851154931609993,27.9273509978309,4.863917831109
81,384.77197677181,65.8787601525896,30.7777895300286,36.1465961713797,36.3244403699147,12.4032473667389,301.645248920434,1.74771458522363e-09,42.0007789428662,0.453085456618891,1.6895920511846e-09,86.6025445531258,0.402621396419814,2.31150910548141e-09,3606.26989516365,0.192025251473092,1.18852261092555e-09,4238.32300370245,0.361006131807474,2.14153834138178e-09,1617.69302104282,0.30806387480164,88.1030025267601,43.8302847645784,0.135398232472839,28.2823362685559,0.819985229968042,7.97091714596237,4.95401505990149,38.102421824291,0.842240319945746,4.68957222136967,3.85521418728299,44.8913653174624,0.873770077415299,25.9107886797697,6.6072617070564
82,376.496548872662,69.6538282554361,33.9782723311051,37.1511083107826,34.3938610650384,11.145511799931,334.132021801984,1.79979946995119e-09,44.900774772385,0.459636579632632,1.6926967058518e-09,80.0851006766739,0.416362154137705,2.34901257564749e-09,3694.03917714082,0.211735588153676,1.12268109182167e-09,3922.25169644149,0.330626550976533,2.17722738937403e-09,1900.06806815565,0.301116784933549,119.054878764375,47.9277280036095,0.453070263976452,23.1704021756496,0.923247848546066,6.99337709383785,2.30464242155883,38.8781093194558,0.912547409379282,7.24748246748291,5.53120571607028,39.1018853912047,0.984918112212601,24.1899574511646,5.60449987128685
83,302.994878428802,77.6231312273097,37.6881493276007,34.1209358762914,33.4861164832846,13.2659579650294,331.418594719501,1.54325328400042e-09,42.3142493730969,0.413711063311895,1.7938106452768e-09,92.3371862308417,0.386131205015252,2.39809096019081e-09,3575.12086552517,0.182340122213558,9.33265462891946e-10,3976.74923770587,0.354922010114748,2.33473963238599e-09,1957.19254993117,0.28301176927808,107.235144373785,41.7002453503633,0.605188885077178,23.2429003452401,0.869975630867587,7.10825550353876,3.78783635588837,39.5987185022389,0.93642762783182,7.33376262091974,5.854383132326,35.3130156317607,0.780312693099722,27.164913365675,6.15064922519299
84,314.169422249888,58.1080439562366,31.9003351063112,37.6632617901867,34.8847485984285,15.6266127915844,321.86204937883,1.41738637254839e-09,40.7092838930922,0.466331775900408,1.93802805709005e-09,82.3833455953397,0.373635246787435,2.11600009235564e-09,3284.29294748809,0.20813635342955,9.61687197846441e-10,3762.9835725772,0.387366488809709,2.141730126136e-09,1930.97057763547,0.308187496718858,118.566771961046,40.0191080013073,0.552948733977783,21.8065530223019,0.859804230114242,3.50616375351074,2.31166743883168,33.2267655867535,0.926480962840004,7.22518304036345,6.16758166721808,40.964552793791,0.792556351051914,22.0020647242812,7.44779968383256
85,341.811465142196,49.4739406056799,33.8748162783936,35.8280311983208,32.4859911423511,12.3867361941256,373.272733769283,1.73333271740003e-09,48.9820234724552,0.448586660195839,1.78395846148103e-09,90.9458309326988,0.36595761943794,2.07736650531974e-09,3283.3410095269,0.192063779195017,1.15054304655615e-09,3633.3458051837,0.384860135107454,2.28584716732808e-09,1896.71833416865,0.29150773134882,106.276606083862,45.6199547875729,0.21021550351904,27.2052449470296,0.783863611261007,3.3177341130453,3.86320293387699,39.9426859835853,0.805806225732358,6.52564546610393,5.97358783877325,35.6643085556908,0.841423324410994,26.2199529431134,5.14470900804734
